Year,Area harvested,Production,Yield
1998,20143,12994,0.6451
1998,9435,5087,0.5392
1998,15897,1855,0.1167
1998,44000,33000,0.75
1998,84261,29013,0.3443
1998,630872,656535,1.0407
1998,629990,656117,1.0415
1998,882,418,0.4739
1998,6163,3450,0.5598
1998,600,300,0.5
1998,248,147,0.594
1998,16549,2763,0.1669
1998,3,1,0.3333
1998,9204,4869,0.529
1998,110,73,0.6636
1998,22337,26225,1.1741
1998,12600,9274,0.736
1998,168,105,0.6264
1998,49650,31680,0.6381
1998,2592,605,0.2334
1998,13449,3794,0.2821
1998,980,800,0.8163
1998,1609000,527300,0.3277
1998,38415,26702,0.6951
1998,23000,14000,0.6087
1998,30,40,1.3333
1998,175,179,1.0229
1998,29000,13000,0.4483
1998,57763,31652,0.548
1998,1978,1371,0.6933
1998,5000,3100,0.62
1998,615527,160000,0.2599
1998,24500,7400,0.302
1998,143000,66000,0.4615
1998,71084,32124,0.4519
1998,386,200,0.5187
1998,383,592,1.5457
1998,52814,27725,0.525
1998,2300,2000,0.8696
1998,3866,2341,0.6055
1998,60000,21000,0.35
1998,10355,5724,0.5528
1998,18625,5011,0.269
1998,61920,36100,0.583
1998,5000,1400,0.28
1998,68194,34000,0.4986
1998,179000,77000,0.4302
1998,90000,36000,0.4
1998,45621,27306,0.5985
1998,25000,10000,0.4
1998,30331,17472,0.576
1999,35000,23000,0.6571
1999,6500,1700,0.2615
1999,37300,22000,0.5898
1999,15021,8031,0.5347
1999,24000,15000,0.625
1999,24131,12601,0.5222
1999,16410,8390,0.5113
1999,21061,2962,0.1406
1999,48000,36000,0.75
1999,66472,21218,0.3192
1999,697838,743458,1.0654
1999,697000,743000,1.066
1999,838,458,0.5465
1999,8091,5069,0.6265
1999,597,296,0.4961
1999,262,156,0.5975
1999,16165,2717,0.1681
1999,3,1,0.3333
1999,9000,4676,0.5196
1999,20,11,0.55
1999,28350,33553,1.1835
1999,11200,7360,0.6571
1999,168,101,0.602
1999,50470,32813,0.6501
1999,2601,605,0.2326
1999,13508,3826,0.2833
1999,860,700,0.814
1999,1560200,479900,0.3076
1999,45200,24482,0.5416
1999,23000,14000,0.6087
1999,23,40,1.7654
1999,13,12,0.9231
1999,27000,11000,0.4074
1999,54257,31460,0.5798
1999,2000,1500,0.75
1999,5000,3200,0.64
1999,963557,253200,0.2628
1999,7868,3182,0.4044
1999,143700,69000,0.4802
1999,71671,35400,0.4939
1999,395,205,0.5183
1999,876,704,0.8037
1999,49379,24096,0.488
1999,2114,2000,0.9461
1999,3060,1876,0.6131
1999,55632,22000,0.3955
1999,8630,4770,0.5527
1999,5633,2872,0.5099
1999,62400,37400,0.5994
1999,4700,1300,0.2766
1999,50995,28000,0.5491
1999,186000,93000,0.5
1999,103000,40000,0.3883
1999,51567,31262,0.6062
1999,30300,13900,0.4587
1999,30975,17771,0.5737
2000,35000,23000,0.6571
2000,7220,1907,0.2641
2000,36800,22000,0.5978
2000,16032,10291,0.6419
2000,24000,15000,0.625
2000,24587,7390,0.3006
2000,18130,9855,0.5436
2000,21030,5875,0.2794
2000,50000,37400,0.748
2000,102237,33014,0.3229
2000,785433,811819,1.0336
2000,784280,811190,1.0343
2000,1153,629,0.5455
2000,6398,4113,0.6429
2000,598,298,0.4983
2000,276,165,0.6003
2000,15266,2582,0.1692
2000,3,1,0.3333
2000,9406,4760,0.506
2000,25,14,0.56
2000,30401,36811,1.2108
2000,8400,6348,0.7557
2000,133,93,0.7018
2000,52500,19051,0.3629
2000,2611,605,0.2317
2000,13000,3800,0.2923
2000,860,700,0.814
2000,1720000,517800,0.301
2000,46297,30518,0.6592
2000,23000,14000,0.6087
2000,23,40,1.773
2000,270,218,0.8074
2000,26000,10000,0.3846
2000,69702,40777,0.585
2000,2200,1300,0.5909
2000,8000,5000,0.625
2000,1239958,375800,0.3031
2000,11295,4246,0.3759
2000,151000,72000,0.4768
2000,101000,50700,0.502
2000,395,205,0.5179
2000,900,860,0.9556
2000,44331,31710,0.7153
2000,2350,3400,1.4468
2000,3600,2100,0.5833
2000,54682,23000,0.4206
2000,7760,4600,0.5928
2000,6400,3958,0.6184
2000,62674,38780,0.6188
2000,4988,1395,0.2797
2000,50900,23800,0.4676
2000,194000,97000,0.5
2000,100000,39000,0.39
2000,48704,32605,0.6695
2000,36800,16800,0.4565
2000,32008,18314,0.5722
2001,35000,23000,0.6571
2001,7495,1963,0.2618
2001,36800,22000,0.5978
2001,15511,10152,0.6545
2001,24000,15000,0.625
2001,60921,31230,0.5126
2001,17444,8957,0.5135
2001,20000,7917,0.3959
2001,55000,39400,0.7164
2001,97815,43390,0.4436
2001,759188,804726,1.06
2001,757910,804111,1.061
2001,1278,615,0.4812
2001,5434,3814,0.7019
2001,592,297,0.5006
2001,215,127,0.5891
2001,14835,2526,0.1703
2001,3,1,0.3333
2001,9300,4930,0.5301
2001,20,11,0.55
2001,28522,34849,1.2218
2001,11000,8000,0.7273
2001,140,133,0.9536
2001,52500,31751,0.6048
2001,2697,623,0.2309
2001,13000,3800,0.2923
2001,800,650,0.8125
2001,1670600,697800,0.4177
2001,30467,20357,0.6682
2001,23000,14000,0.6087
2001,22,40,1.7922
2001,3,4,1.3333
2001,25150,10156,0.4038
2001,70943,42879,0.6044
2001,2100,1700,0.8095
2001,9500,6000,0.6316
2001,1159379,339000,0.2924
2001,8255,4182,0.5066
2001,153000,74000,0.4837
2001,135600,69600,0.5133
2001,397,205,0.5175
2001,380,362,0.9526
2001,43541,31043,0.713
2001,1816,2241,1.234
2001,3100,1900,0.6129
2001,56500,27600,0.4885
2001,6840,4210,0.6155
2001,5327,2822,0.5298
2001,62974,38572,0.6125
2001,4949,1386,0.28
2001,50000,23000,0.46
2001,203000,102000,0.5025
2001,32880,14360,0.4367
2001,51543,26910,0.5221
2001,37000,19400,0.5243
2001,33133,19377,0.5848
2002,35000,23000,0.6571
2002,7785,2028,0.2605
2002,39000,25000,0.641
2002,17296,13662,0.7899
2002,24000,15000,0.625
2002,26076,14706,0.564
2002,18021,10157,0.5636
2002,25572,6293,0.2461
2002,58000,41100,0.7086
2002,59324,24493,0.4129
2002,759476,895759,1.1794
2002,758475,895228,1.1803
2002,1001,531,0.5305
2002,4727,3096,0.655
2002,585,294,0.5028
2002,218,128,0.5894
2002,14438,2475,0.1714
2002,3,1,0.3333
2002,10822,4870,0.45
2002,35,27,0.7714
2002,30392,36930,1.2151
2002,4700,3421,0.7279
2002,118,85,0.7195
2002,53550,32386,0.6048
2002,2833,652,0.2301
2002,13500,3250,0.2407
2002,350,273,0.78
2002,1444400,441300,0.3055
2002,34712,25288,0.7285
2002,18000,22000,1.2222
2002,28,50,1.8161
2002,30,97,3.2333
2002,24921,10000,0.4013
2002,37353,20210,0.5411
2002,1770,1220,0.6893
2002,31600,13910,0.4402
2002,1266667,405900,0.3204
2002,2350,1002,0.4264
2002,166000,73000,0.4398
2002,88000,19300,0.2193
2002,398,206,0.517
2002,105,94,0.8952
2002,44176,23818,0.5392
2002,1735,2819,1.6248
2002,2900,1800,0.6207
2002,60000,28400,0.4733
2002,6580,4070,0.6185
2002,13262,7278,0.5488
2002,63250,39532,0.625
2002,5006,1409,0.2814
2002,48000,22000,0.4583
2002,211000,106000,0.5024
2002,72560,55100,0.7594
2002,10577,4403,0.4163
2002,33800,12900,0.3817
2002,32420,18463,0.5695
2003,44000,30000,0.6818
2003,8084,2102,0.26
2003,39000,25500,0.6538
2003,16746,10952,0.654
2003,24000,15000,0.625
2003,30945,18472,0.5969
2003,33991,21957,0.646
2003,27021,6514,0.2411
2003,62000,42800,0.6903
2003,63471,21062,0.3318
2003,688059,593594,0.8627
2003,687000,593000,0.8632
2003,1059,594,0.5609
2003,4161,2723,0.6544
2003,586,297,0.5072
2003,221,130,0.5896
2003,12347,2130,0.1725
2003,1,1,1
2003,10867,4890,0.45
2003,36,28,0.7778
2003,30234,36961,1.2225
2003,2167,1691,0.7803
2003,98,80,0.8138
2003,55000,34000,0.6182
2003,2596,595,0.2292
2003,14000,3200,0.2286
2003,770,650,0.8442
2003,1700300,782100,0.46
2003,35855,25158,0.7017
2003,25250,20000,0.7921
2003,27,51,1.8714
2003,54,75,1.3889
2003,25052,10000,0.3992
2003,55600,31000,0.5576
2003,1900,1300,0.6842
2003,31000,13587,0.4383
2003,1327775,436200,0.3285
2003,8228,5364,0.6519
2003,167000,80000,0.479
2003,59719,24673,0.4132
2003,401,206,0.514
2003,38,49,1.2895
2003,35036,11977,0.3418
2003,1675,2497,1.4907
2003,3300,2000,0.6061
2003,63000,30000,0.4762
2003,8810,5490,0.6232
2003,12780,7513,0.5879
2003,63504,40484,0.6375
2003,5050,1431,0.2834
2003,43874,22000,0.5014
2003,240000,120000,0.5
2003,105000,41000,0.3905
2003,6565,5502,0.8381
2003,34200,14300,0.4181
2003,32515,18729,0.576
2004,45000,31000,0.6889
2004,8401,2126,0.2531
2004,38900,37200,0.9563
2004,16124,10207,0.633
2004,24000,15000,0.625
2004,24913,11794,0.4734
2004,64470,54954,0.8524
2004,28552,6747,0.2363
2004,63000,44500,0.7063
2004,43505,17548,0.4034
2004,624987,704306,1.1269
2004,624200,703848,1.1276
2004,787,458,0.582
2004,4051,3161,0.7803
2004,607,305,0.5029
2004,215,127,0.5883
2004,12474,2165,0.1736
2004,1,1,1
2004,10889,4900,0.45
2004,33,29,0.8788
2004,29591,37382,1.2633
2004,2167,1691,0.7803
2004,129,110,0.8527
2004,50400,41690,0.8272
2004,2251,528,0.2347
2004,14500,4200,0.2897
2004,1050,886,0.8438
2004,1844000,674100,0.3656
2004,30432,19072,0.6267
2004,30250,26000,0.8595
2004,28,52,1.8935
2004,138,90,0.6522
2004,25174,10000,0.3972
2004,55600,33100,0.5953
2004,1746,1356,0.7765
2004,36000,14650,0.4069
2004,1337892,473900,0.3542
2004,16281,9042,0.5554
2004,165000,78000,0.4727
2004,66457,29788,0.4482
2004,415,202,0.4867
2004,35,35,1
2004,31843,20863,0.6552
2004,2920,4900,1.6781
2004,3600,2200,0.6111
2004,62544,29028,0.4641
2004,6990,4350,0.6223
2004,8557,4433,0.5181
2004,63738,41031,0.6437
2004,5007,1414,0.2823
2004,42990,23000,0.535
2004,255000,125000,0.4902
2004,124130,67410,0.5431
2004,43150,20145,0.4669
2004,41100,21200,0.5158
2004,18050,19181,1.0627
2005,47000,32000,0.6809
2005,9225,2472,0.268
2005,30700,39200,1.2769
2005,16360,13026,0.7962
2005,25000,16000,0.64
2005,46294,25060,0.5413
2005,79250,90193,1.1381
2005,30123,7113,0.2361
2005,48000,34100,0.7104
2005,59147,25902,0.4379
2005,594228,625844,1.0532
2005,593300,625393,1.0541
2005,928,451,0.486
2005,3000,2000,0.6667
2005,647,325,0.5022
2005,220,130,0.5882
2005,12572,2195,0.1746
2005,2,1,0.5
2005,10933,4920,0.45
2005,30,26,0.8667
2005,28450,37140,1.3054
2005,2446,1830,0.7482
2005,92,57,0.6196
2005,52500,43852,0.8353
2005,1936,450,0.2324
2005,14841,4200,0.283
2005,1200,950,0.7917
2005,1723200,641100,0.372
2005,54971,37253,0.6777
2005,35500,24000,0.6761
2005,24,46,1.9118
2005,134,97,0.7239
2005,25137,10000,0.3978
2005,37741,20042,0.531
2005,1818,1444,0.7943
2005,72000,20088,0.279
2005,1187349,438500,0.3693
2005,11498,5876,0.511
2005,196000,100000,0.5102
2005,82045,35067,0.4274
2005,420,205,0.4881
2005,27,60,2.2222
2005,33971,23461,0.6906
2005,2933,4964,1.6925
2005,4000,2400,0.6
2005,61908,29012,0.4686
2005,9650,6160,0.6383
2005,6296,4625,0.7346
2005,64838,42144,0.65
2005,5100,1400,0.2745
2005,42440,26000,0.6126
2005,268000,161000,0.6007
2005,156250,103640,0.6633
2005,71446,49218,0.6889
2005,52800,27400,0.5189
2005,18794,19363,1.0303
2006,47000,32000,0.6809
2006,9988,2818,0.2821
2006,36043,29180,0.8096
2006,9575,7083,0.7397
2006,25000,16000,0.64
2006,47337,22887,0.4835
2006,56263,34946,0.6211
2006,27000,7554,0.2798
2006,60000,42000,0.7
2006,148458,62050,0.418
2006,569720,662571,1.163
2006,568700,662000,1.1641
2006,1020,571,0.5598
2006,6000,5000,0.8333
2006,582,300,0.5155
2006,225,132,0.5883
2006,12699,2231,0.1757
2006,3,1,0.3333
2006,10978,4940,0.45
2006,28,22,0.7857
2006,31756,41530,1.3078
2006,2516,1964,0.7806
2006,107,75,0.7009
2006,52500,36884,0.7026
2006,2200,520,0.2364
2006,15662,4200,0.2682
2006,1059,871,0.8221
2006,1647000,618000,0.3752
2006,29423,24154,0.8209
2006,24250,18000,0.7423
2006,23,44,1.93
2006,48,24,0.5
2006,24942,10295,0.4127
2006,38529,21263,0.5519
2006,1992,1617,0.8115
2006,68500,20561,0.3002
2006,1367029,613500,0.4488
2006,9176,6570,0.716
2006,197000,100000,0.5076
2006,71422,30393,0.4255
2006,400,211,0.5283
2006,27,60,2.2222
2006,31077,15489,0.4984
2006,3049,5348,1.754
2006,4200,2600,0.619
2006,62000,29777,0.4803
2006,9340,5970,0.6392
2006,7240,4460,0.616
2006,65035,41054,0.6313
2006,5000,1300,0.26
2006,39939,26545,0.6646
2006,276000,166000,0.6014
2006,120000,48000,0.4
2006,49099,25874,0.527
2006,45000,22000,0.4889
2006,21001,21992,1.0472
2007,47000,32000,0.6809
2007,10260,2837,0.2765
2007,33525,27038,0.8065
2007,12000,10000,0.8333
2007,11000,7000,0.6364
2007,55058,18802,0.3415
2007,47810,31946,0.6682
2007,22148,9820,0.4434
2007,80110,48066,0.6
2007,96271,40041,0.4159
2007,486580,557537,1.1458
2007,485800,557224,1.147
2007,780,313,0.4013
2007,5000,3000,0.6
2007,563,285,0.5059
2007,230,135,0.587
2007,12880,2276,0.1767
2007,5,1,0.2
2007,11022,4960,0.45
2007,28,22,0.7857
2007,32044,42212,1.3173
2007,2520,1964,0.7794
2007,89,59,0.6677
2007,51356,35776,0.6966
2007,2543,589,0.2318
2007,15560,4200,0.2699
2007,1068,872,0.8158
2007,1799000,756900,0.4207
2007,37082,27862,0.7514
2007,21750,16300,0.7494
2007,20,39,1.9607
2007,33,22,0.6667
2007,25224,10449,0.4142
2007,48168,29050,0.6031
2007,2512,2110,0.84
2007,74100,28778,0.3884
2007,1430970,701100,0.4899
2007,9162,4683,0.5111
2007,299280,117700,0.3933
2007,76420,32788,0.429
2007,399,214,0.5374
2007,30,70,2.3333
2007,31321,17506,0.5589
2007,3261,5316,1.6302
2007,4300,2600,0.6047
2007,58627,28673,0.4891
2007,9260,6300,0.6803
2007,5174,3219,0.6221
2007,65430,42939,0.6563
2007,5100,1400,0.2745
2007,29780,20010,0.6719
2007,280000,168000,0.6
2007,120000,155794,1.2983
2007,40549,17020,0.4197
2007,44000,22000,0.5
2007,21776,23212,1.0659
2008,47000,32000,0.6809
2008,10575,2905,0.2747
2008,32932,28461,0.8642
2008,14000,11000,0.7857
2008,10000,7000,0.7
2008,91997,51924,0.5644
2008,35874,27286,0.7606
2008,26897,10128,0.3765
2008,81712,49027,0.6
2008,105211,40517,0.3851
2008,472620,586701,1.2414
2008,471600,586293,1.2432
2008,1020,408,0.4
2008,5000,3000,0.6
2008,632,315,0.4984
2008,234,138,0.5907
2008,10000,1778,0.1778
2008,2,1,0.5
2008,11067,4980,0.45
2008,29,23,0.7931
2008,28211,36882,1.3074
2008,2100,1636,0.779
2008,80,52,0.6492
2008,34936,31448,0.9002
2008,2250,550,0.2444
2008,14817,4000,0.27
2008,995,835,0.8393
2008,1809100,640300,0.3539
2008,47706,34248,0.7179
2008,16300,18222,1.1179
2008,19,38,1.9973
2008,29,17,0.5862
2008,26020,10821,0.4158
2008,48398,29651,0.6126
2008,1600,1360,0.85
2008,114700,40696,0.3548
2008,1431000,840000,0.587
2008,8269,4967,0.6007
2008,317080,121610,0.3835
2008,90639,40997,0.4523
2008,397,217,0.5472
2008,23,38,1.6478
2008,28794,19472,0.6763
2008,3114,5156,1.6557
2008,4600,2800,0.6087
2008,52911,26344,0.4979
2008,9510,6340,0.6667
2008,4445,2877,0.6472
2008,65614,44290,0.675
2008,4998,1450,0.2901
2008,28589,20338,0.7114
2008,165000,99000,0.6
2008,139890,46767,0.3343
2008,47971,18891,0.3938
2008,45000,23000,0.5111
2008,22212,23895,1.0758
2009,47000,32000,0.6809
2009,10899,2974,0.2729
2009,35551,32306,0.9087
2009,13000,9000,0.6923
2009,9000,6000,0.6667
2009,93384,56252,0.6024
2009,43206,34536,0.7993
2009,29805,11595,0.389
2009,83347,50008,0.6
2009,178482,61415,0.3441
2009,476909,622905,1.3061
2009,475940,621957,1.3068
2009,969,948,0.9783
2009,4000,3000,0.75
2009,581,285,0.4903
2009,238,141,0.5923
2009,13541,2422,0.1788
2009,2,1,0.5
2009,11110,5000,0.45
2009,33,25,0.7576
2009,42300,51037,1.2065
2009,1469,1008,0.6862
2009,74,45,0.6133
2009,34230,38012,1.1105
2009,3388,760,0.2245
2009,14600,3942,0.27
2009,977,825,0.8443
2009,1942100,588400,0.303
2009,69650,51300,0.7365
2009,7489,4559,0.6088
2009,19,37,1.9474
2009,76,60,0.7895
2009,26539,11077,0.4174
2009,51876,28523,0.5498
2009,1500,1500,1
2009,123000,43000,0.3496
2009,1563302,790100,0.5054
2009,7251,5103,0.7038
2009,308230,119710,0.3884
2009,79874,33427,0.4185
2009,397,221,0.5569
2009,115,108,0.9391
2009,34875,12780,0.3665
2009,2925,4948,1.6916
2009,5000,3000,0.6
2009,52138,26419,0.5067
2009,10880,8530,0.784
2009,5714,7643,1.3376
2009,65769,46039,0.7
2009,5005,1487,0.2972
2009,28017,21036,0.7508
2009,192000,115000,0.599
2009,153270,90000,0.5872
2009,41000,14839,0.3619
2009,45000,24000,0.5333
2009,22613,24285,1.0739
2010,47000,32000,0.6809
2010,11228,3035,0.2703
2010,36000,32000,0.8889
2010,14000,10000,0.7143
2010,8000,5000,0.625
2010,125471,90649,0.7225
2010,48299,29916,0.6194
2010,30386,12544,0.4128
2010,41463,29024,0.7
2010,239059,126039,0.5272
2010,448431,587947,1.3111
2010,447100,587000,1.3129
2010,1331,947,0.7115
2010,3000,2000,0.6667
2010,580,290,0.5
2010,242,144,0.594
2010,13645,2559,0.1875
2010,10,1,0.1
2010,11212,5020,0.4477
2010,26,21,0.7874
2010,36907,46146,1.2503
2010,2809,1823,0.6488
2010,112,80,0.7086
2010,35265,49870,1.4142
2010,2405,524,0.2179
2010,15068,4070,0.2701
2010,954,811,0.8506
2010,2079280,893000,0.4295
2010,52173,45483,0.8718
2010,13123,13349,1.0172
2010,20,41,2.061
2010,126,118,0.9365
2010,27083,11342,0.4188
2010,70504,37289,0.5289
2010,1200,1080,0.9
2010,105517,63116,0.5982
2010,1519191,787400,0.5183
2010,7402,3630,0.4904
2010,324570,149410,0.4603
2010,77670,31041,0.3997
2010,394,223,0.5666
2010,132,114,0.8636
2010,27154,12703,0.4678
2010,2735,4664,1.7051
2010,5051,2928,0.5796
2010,51196,26393,0.5155
2010,18390,16950,0.9217
2010,6763,4857,0.7182
2010,66145,47542,0.7188
2010,4700,1422,0.3026
2010,31804,23460,0.7376
2010,198000,119000,0.601
2010,203420,144420,0.71
2010,63440,15380,0.2424
2010,47000,17000,0.3617
2010,23190,25495,1.0994
2011,15000,32000,2.1333
2011,12100,3300,0.2727
2011,37000,33000,0.8919
2011,14000,10000,0.7143
2011,9000,6000,0.6667
2011,120750,84759,0.7019
2011,42599,33478,0.7859
2011,64919,44563,0.6864
2011,42292,29604,0.7
2011,175251,72609,0.4143
2011,438225,605770,1.3823
2011,437000,605000,1.3844
2011,1225,770,0.6286
2011,2106,1628,0.773
2011,610,284,0.4659
2011,248,147,0.5956
2011,13693,2689,0.1964
2011,5,1,0.2
2011,10499,4706,0.4482
2011,25,20,0.8005
2011,33768,44427,1.3157
2011,3000,2000,0.6667
2011,116,85,0.733
2011,30240,39468,1.3052
2011,4626,976,0.211
2011,15247,4119,0.2701
2011,936,801,0.8562
2011,1902000,810000,0.4259
2011,79294,66590,0.8398
2011,17530,19608,1.1185
2011,23,46,2.0227
2011,38,63,1.6579
2011,27617,11597,0.4199
2011,71308,40571,0.569
2011,1190,1137,0.9555
2011,152444,104652,0.6865
2011,1531737,832100,0.5432
2011,9121,4648,0.5095
2011,191500,229167,1.1967
2011,75694,30195,0.3989
2011,394,226,0.5755
2011,251,199,0.7928
2011,25649,9515,0.371
2011,2621,4538,1.7309
2011,5219,2958,0.5667
2011,50286,26367,0.5243
2011,14360,11300,0.7869
2011,3325,3684,1.108
2011,66211,48840,0.7376
2011,5332,1639,0.3075
2011,26646,18000,0.6755
2011,202752,141926,0.7
2011,510472,357162,0.6997
2011,64576,20431,0.3164
2011,46114,31896,0.6917
2011,22716,23041,1.0143
2012,12000,32000,2.6667
2012,12000,3000,0.25
2012,33331,29965,0.899
2012,13491,10227,0.758
2012,10000,6000,0.6
2012,165575,100488,0.6069
2012,36722,26764,0.7288
2012,62013,50803,0.8192
2012,40177,28124,0.7
2012,218515,124625,0.5703
2012,437811,639989,1.4618
2012,436980,639369,1.4632
2012,831,620,0.7461
2012,1611,2420,1.5022
2012,600,250,0.4167
2012,250,150,0.6
2012,14000,3000,0.2143
2012,3,1,0.3333
2012,10363,4635,0.4473
2012,25,20,0.7974
2012,25115,32745,1.3038
2012,3000,2000,0.6667
2012,82,57,0.6994
2012,37800,51075,1.3512
2012,2600,500,0.1923
2012,15344,4146,0.2702
2012,1000,900,0.9
2012,1706000,685000,0.4015
2012,81020,66378,0.8193
2012,12007,11752,0.9788
2012,26,52,2.0004
2012,3,5,1.6667
2012,28500,12000,0.4211
2012,58892,41953,0.7124
2012,1350,1610,1.1926
2012,69875,117000,1.6744
2012,1492077,794600,0.5325
2012,7089,4784,0.6748
2012,499100,994800,1.9932
2012,70976,29191,0.4113
2012,380,235,0.6184
2012,283,229,0.8092
2012,25076,9690,0.3864
2012,2514,4431,1.7622
2012,5800,3000,0.5172
2012,49406,26341,0.5331
2012,15560,12500,0.8033
2012,1552,1018,0.6559
2012,48102,30064,0.625
2012,6000,2000,0.3333
2012,28949,16221,0.5603
2012,207000,124000,0.599
2012,651735,456000,0.6997
2012,29324,17634,0.6014
2012,41594,30206,0.7262
2012,23048,24961,1.083
2013,12000,32000,2.6667
2013,12000,3000,0.25
2013,34118,30972,0.9078
2013,16000,10000,0.625
2013,12000,8000,0.6667
2013,203449,137347,0.6751
2013,35000,26000,0.7429
2013,70186,49130,0.7
2013,42000,28000,0.6667
2013,230473,125881,0.5462
2013,420154,624831,1.4871
2013,418450,623492,1.49
2013,1704,1339,0.7858
2013,2655,2090,0.787
2013,620,275,0.4435
2013,250,150,0.6
2013,14000,3000,0.2143
2013,4,1,0.25
2013,10489,4668,0.445
2013,24,19,0.796
2013,25104,32847,1.3084
2013,3313,2740,0.827
2013,82,52,0.6394
2013,38430,52885,1.3761
2013,2600,500,0.1923
2013,15442,4173,0.2702
2013,1000,900,0.9
2013,1678190,715000,0.4261
2013,69620,69343,0.996
2013,10544,7768,0.7367
2013,26,52,2.0051
2013,1,1,1
2013,29000,12200,0.4207
2013,63642,41522,0.6524
2013,625,375,0.6
2013,99500,39400,0.396
2013,1524452,817100,0.536
2013,8157,6061,0.7431
2013,526900,584980,1.1102
2013,81630,32423,0.3972
2013,380,235,0.6184
2013,250,220,0.8786
2013,23184,12392,0.5345
2013,2507,4786,1.9091
2013,6000,3200,0.5333
2013,48554,26314,0.542
2013,17145,14236,0.8303
2013,482,317,0.6577
2013,44785,29111,0.65
2013,6000,2000,0.3333
2013,24785,15457,0.6236
2013,207014,124208,0.6
2013,859951,1050000,1.221
2013,22857,12338,0.5398
2013,42841,33223,0.7755
2013,23193,25144,1.0841
2014,16000,32000,2
2014,11667,3019,0.2588
2014,34248,30447,0.889
2014,11000,10000,0.9091
2014,20000,14000,0.7
2014,506095,321837,0.6359
2014,42000,29000,0.6905
2014,43326,56612,1.3067
2014,30064,12822,0.4265
2014,421562,204848,0.4859
2014,431224,632108,1.4658
2014,429100,629900,1.468
2014,2124,2208,1.0395
2014,5346,3765,0.7044
2014,609,276,0.4528
2014,260,156,0.5996
2014,14819,3015,0.2034
2014,3,1,0.3333
2014,10285,4539,0.4414
2014,21,17,0.7966
2014,28224,38760,1.3733
2014,4630,3908,0.8441
2014,184,187,1.0188
2014,39138,54758,1.3991
2014,18701,4000,0.2139
2014,15452,4134,0.2675
2014,1050,894,0.8516
2014,1778000,828000,0.4657
2014,39924,31992,0.8013
2014,4539,7398,1.6299
2014,26,52,2.0161
2014,33,16,0.4848
2014,28804,12008,0.4169
2014,96318,64911,0.6739
2014,700,498,0.7114
2014,108021,54010,0.5
2014,1464963,801600,0.5472
2014,8069,4994,0.619
2014,559900,434990,0.7769
2014,82698,33147,0.4008
2014,390,235,0.6021
2014,233,213,0.9142
2014,28370,12158,0.4286
2014,2060,3485,1.6917
2014,6006,3302,0.5498
2014,48496,26275,0.5418
2014,14474,14077,0.9726
2014,433,308,0.7113
2014,42547,28800,0.6769
2014,6070,1954,0.3219
2014,26315,17716,0.6732
2014,207117,144982,0.7
2014,928243,1113982,1.2001
2014,56266,25662,0.4561
2014,43031,34745,0.8074
2014,22804,24674,1.082
2015,15000,32000,2.1333
2015,12257,3178,0.2592
2015,38205,35764,0.9361
2015,12000,10000,0.8333
2015,15000,10000,0.6667
2015,400255,235079,0.5873
2015,38000,28000,0.7368
2015,47848,60984,1.2745
2015,40303,10180,0.2526
2015,305882,152624,0.499
2015,424012,451955,1.0659
2015,421700,450000,1.0671
2015,2312,1955,0.8456
2015,5525,3034,0.5491
2015,605,276,0.4564
2015,267,160,0.6003
2015,15122,3067,0.2028
2015,1,1,1
2015,10248,4532,0.4422
2015,20,16,0.8031
2015,36611,49818,1.3607
2015,1170,792,0.6769
2015,672,788,1.1722
2015,39907,60750,1.5223
2015,4549,1000,0.2198
2015,15232,4064,0.2668
2015,936,775,0.8284
2015,1947000,850000,0.4366
2015,40000,28000,0.7
2015,2090,1957,0.9364
2015,23,46,2.0245
2015,25,41,1.64
2015,22943,9531,0.4154
2015,79010,51605,0.6531
2015,1047,1082,1.0334
2015,105602,60908,0.5768
2015,1511363,828270,0.548
2015,8327,4552,0.5466
2015,470100,432900,0.9209
2015,78535,31800,0.4049
2015,389,235,0.6037
2015,240,194,0.8088
2015,25139,11678,0.4645
2015,1943,3839,1.9758
2015,4757,2552,0.5364
2015,47699,25992,0.5449
2015,16000,12000,0.75
2015,678,548,0.8076
2015,41788,28604,0.6845
2015,5563,1796,0.3228
2015,28088,18530,0.6597
2015,207000,145000,0.7005
2015,978824,1174589,1.2
2015,90712,38616,0.4257
2015,55379,46730,0.8438
2015,21664,22783,1.0517
2016,15000,32000,2.1333
2016,12340,3171,0.257
2016,40320,36921,0.9157
2016,11000,10000,0.9091
2016,17000,12000,0.7059
2016,282442,163920,0.5804
2016,39000,29000,0.7436
2016,52120,68422,1.3128
2016,48334,11608,0.2402
2016,279017,153611,0.5505
2016,281908,353470,1.2538
2016,279811,352000,1.258
2016,2097,1470,0.701
2016,2519,2825,1.1216
2016,608,273,0.4489
2016,271,162,0.5991
2016,15444,3175,0.2056
2016,1,1,1
2016,10289,4553,0.4426
2016,19,15,0.7956
2016,29344,40421,1.3775
2016,839,614,0.7318
2016,616,685,1.1121
2016,41235,55647,1.3495
2016,8000,2000,0.25
2016,15179,4052,0.2669
2016,907,754,0.8319
2016,1900000,747000,0.3932
2016,42000,29000,0.6905
2016,2678,2344,0.8753
2016,24,47,2.013
2016,24,24,1
2016,20577,8554,0.4157
2016,90039,59412,0.6598
2016,1199,943,0.7861
2016,117000,60000,0.5128
2016,1495250,812952,0.5437
2016,4651,2271,0.4882
